Although not a big Chinese cuisine fan but this place makes you love this cuisine as much as other of your favourite ones. Service is amazing with very friendly staff. I ordered veg man-chow soup, veg mini dragon rolls in appetiser and in main course water chestnut, baby corn, broccoli wholly sauce curry with veg fried rice. Everything was freshly cooked and tasted perfect. Only thing to work upon was veg mini dragon rolls which were bit too oily. And don’t forget to try their non alcoholic beer.	5	4/16/2019 23:45	recommandé	La Crêperie de Bruges	Hospitality and service: 0	2019-06-30	Salade liégeoise;Lapin à la Kriek;Stoofvlees	47.93	14	15	Louna Mendes	Avis offensant
Kinda of disappointed with the food. Everything is either drenched in oil or tastes old. Ambience is quiet. Butter garlic prawn is good thoughDishes tried:Butter garlic prawnRoasted lambCrab on toast	1	4/13/2019 21:28	à éviter d'urgence	Restaurant Sakura	Hospitality and service: 2	2019-09-21	Tom Yum;Sushi	36.6	20	23	Kylian Ribeira	Avis mensonger
For the first time in my life someone justified to me that burnt noodle tastes as such because the item is a sizzler !! Regards to the rest, please confirm if it's crab or crab meat.. if it's crab meat , please stay off...	2	4/13/2019 21:26	déconseillé	La Belle Étoile	Hospitality and service: 1	2019-11-25	Gratin Dauphinois;Gratin Dauphinois	37.44	12	15	Lola Ortega	Avis mensonger
Very fast service and the food is delicious. Everyone must try the restaurant's food. really loved the food. Very tasty authentic Chinese dishes.	5	4/11/2019 21:11	recommandé	La Cucaracha	Hospitality and service: 0	2019-05-21	Tostadas;Chile Rellenos;Cochinita Pibil	27.88	12	14	Jules Lopez	Avis mensonger
I am from Mumbai, i ordered it from my hotel in Hitech city, from Swiggy.I ordered Chicken Pot Rice, Pot rice is usually wet n not dry, this one was actually dry and it wasn’t made with the wet gravy how Pot rice is actually made, and they made chinesee like biryani, seriously! garam masala in the Pot rice was a big turn off.it was actually Hydrabadi Pot rice lol!	1	4/10/2019 21:44	à éviter d'urgence	Le Café des Artistes	Hospitality and service: 0	2019-07-06	Poulet basquaise;Waterzooi de poulet	39.08	8	10	Margot Marquez	 Avis mensonger
I have been to this place in weekend, it is really great. I had Vegetarian food only which include Hakka Noodles, Manchow soup and Veg Szechuan Fried Rice. Everything tastes perfect. I have never tasted such perfect blend of flavors in any other Hyderabad chinese restaurant.	5	4/4/2019 10:59	recommandé	Le Lotus Bleu	Hospitality and service: 2	2019-10-23	Dim Sum;Pad Thai	34.92	20	23	Evan Dupont	Avis offensant
The tofu with mushrooms was absolutely wonderful.  Enjoyed the meal and grateful such establishments that don't modify perapartions for the Indian palate exist in Hyderabad.	5	4/4/2019 2:15	recommandé	Le Temple de la Sushi	Hospitality and service: 2	2020-01-06	Miso Soup;Pad Thai	49.81	11	13	Clara Martins	Avis offensant
I used to love Chinese Pavilion. The Banjara Hills outlet was synonymous with prawns in chilli oyster sauce. I went with those drool filled expectations to the gachibowli outlet for takeout, and could barely finish the fried rice, prawns in chilli plum sauce. Felt plasticy. Sigh	1	3/24/2019 20:04	à éviter d'urgence	La Maison du Sushi	Hospitality and service: 2	2020-03-16	Tempura;Tempura;Nasi Goreng;Sushi	83.45	8	11	Kylian Le	Avis offensant
Such good place for Chinese food...Ambience: Nice and peaceful.Taste: Very good. I had lemon grass soup since I had a sore throat and it helped me more than I wished for. Lemon, coriander, and chillies have all added to the flavors. The crispy water chestnut starter is sweet but tasty. I could not stop myself from finishing the sweet coriander sauce that had a hint of mint.Teppan soba noodles, a sizzler, is just as good. All in all, a happy experience!Will I visit again: Yes!Cost effectiveness: Average. About 700 for a person.Experience enhancers: The staff who are well aware of how the food is made. Very nice service	4	3/18/2019 1:48	recommandé	Chez Pierre	Delivery: 0	2019-10-28	Salade Lyonnaise	9.02	18	20	Agathe Duarte	Avis mensonger
Been to this place twice for dinner and haven't been disappointed. We ordered a lemongrass soup, honey potato (please lookup exact names in the menu) to begin with and proceeded to have veg soft noodles and manchurian. The manchurian isn't the desi version that you get in most places so the spice levels can be a let down. But the noodles were thin and light. Overall a delicious meal. Definitely recommend it!	4	3/11/2019 19:51	recommandé	La Maison du Pho	Hospitality and service: 1	2019-05-07	Curry Laksa;Kung Pao Chicken;Ramen;Miso Soup	53.95	7	9	Thomas Pham	Avis mensonger
Feel good place to dine with your family and friends along with having amazing Chinese food and desserts especially cheesecake!!!Sophisticated ambiencevery Polite staffGreat place for Chinese food loversElegant decor.	5	2/28/2019 23:55	recommandé	Le Café de Paris	Hospitality and service: 2	2019-08-03	Fondue savoyarde	21.95	11	13	Ambre Gomez	Avis offensant
I have to Chinese Pavilion many times and has always a very good experience. The ambience is very peaceful and calm. The interior is really good and unique. They also provide baby chair which has become a must for me. I ordered everything veg sweet corn soup, veg mini dragon rolls and haka noodles. The sweet corn soup was good and thick and tastes delicious with all vegetables. He veg mini dragons are mini spring rolls that kind of disappointed me as they were very oily. May be it's my personal choice but I wish they are less oily. The haka noodles were the best I have had and loved them to the core. I gave full points because the staff is very friendly and super courteous and the service was also very good.	5	2/25/2019 20:54	recommandé	Le Jardin des Délices	Hospitality and service: 2	2019-11-13	Pho	23.99	20	23	Gaspard Freitas	Avis offensant
The food is delicious. Service is excellent. I wish the portions were bigger since most of the dishes are for family style dining. My favorite Chinese place at Gachibowli.	5	2/16/2019 13:56	recommandé	Au Bon Pain	Hospitality and service: 0	2019-04-19	Navarin d'agneau;Steak frites;Galette complète	42.16	12	13	Axel Rocha	Avis mensonger
We book a table at Chinese pavilion, as name suggest , they specialized in more of Chinese or oriantal cousins, food n service was good n fast.	4	2/13/2019 0:03	déconseillé	Taco Loco	Hospitality and service: 2	2019-10-19	Enchiladas	12.84	14	17	Emma Gutierrez	Avis offensant
Not just the food the service in this place is horrible. We ordered crab meat soup which according to the menu was supposed to be spicy.They served us a bland soup and when we enquired about it the captain (person who took the order) said we should taste the soup first before asking.The captain was disrespectful and dismissive also charged us full price for soup that was unpalatable.Needless to say we didn't try anything else there.	1	1/25/2019 20:55	déconseillé	Le Palais Impérial	Hospitality and service: 2	2019-12-16	Bibimbap	15.67	19	21	Jade Roussel	Avis offensant
The best place for chinese lover, the food is very authentic and the service is bit slow but you can comfortably eat. Staff is very nice. Always ask for recommendations from the staff and their choices are simple perfect and that makes a foodie try the best they have in their restaurant	4	1/13/2019 10:56	recommandé	Le Petit Bistrot	Hospitality and service: 3	2019-04-17	Crème brûlée;Tournedos Rossini;Soufflé au fromage	55.35	9	12	Simon Costa	Avis offensant
We have been here on weekend afternoon for lunch as we want to have a authentic Chinese. Nice ambience, less crowded & peaceful environment. Warmly welcomed by staff. Coming to food as we have kid with us, so the dishes we ordered were of less Spice. Ordered some Veg soup, couple of starters. I must say Veg soup was made to perfection, full marks. We didn't like starters; Honey potato was too much on sweeter side than it should be & Babycorn starter has no taste (No salt, No spice). But again Main course specially Egg fried rice was very nice & tasty (could have ordered a bit more spicy one; bcoz it was infromed to us when ordering about the spice level but we ignored, so no complaints). Over all good experience, but spicy levels are far less :)Ambience - 4/5Cleanliness - 5/5Service - 5/5Food (starters) - 2/5Food (Main course) - 4/5Tip: Do check for spicy levels before ordering!!	3	11/25/2018 20:54	recommandé	Le Bistrot de Bruxelles	Hospitality and service: 1	2019-10-08	Pain à la grecque	26.87	8	9	Clément Dupont	Avis offensant
Visited this place on a friday evening. Saw good rating on Zomato and decided to give this place a try.This place has great ambience and decent staff. We ordered veg soup and chicken manchow soup they were good. But if you see the attached image to this review, the cucumber and salad, which i got was not fresh and this had disappointed me. You would expect fresh food on your table, when you pay premium price.We then ordered garlic based noodles (cant remember the name), mongolian chicken and lime soda. The food was great but again, we found the mushrooms in the noodles not fresh and this made me quiet disappointed.Overall i would say the food was great, a bit pricey though. I could not give a great rating because of the things mentioned above.	2	11/25/2018 20:38	déconseillé	Le Bistrot de Liège	Hospitality and service: 4	2019-09-22	Moules-frites;Boulets à la liégeoise	16.74	11	12	Simon Petit	Avis offensant
This is my favourite neighbourhood Chinese restaurant, love the Jade chicken soup here as well as seafood. The staff is courteous, fast & love the quiet ambience, fragrance, decent & less crowded. A bit expensive (costs around 1000-1500 for 2 pax) place considering the locality but its worth the money.	4	11/23/2018 15:46	recommandé	La Maison de la Bière	Hospitality and service: 3	2019-03-01	Salade liégeoise;Fajitas;Sole meunière;Moules-frites	87.14	17	20	Nils Park	Avis mensonger
Ordered all vegetarian dishes and everything was good to taste but almost everything was a bit too oily. Staff is well behaved and professional.	4	10/21/2018 16:44	recommandé	Le Petit Bouchon	Hospitality and service: 2	2019-01-23	Pain bagnat;Pâté en croûte;Salade Lyonnaise;Crème brûlée	72.86	15	17	Maxime Sousa	Avis mensonger
One of the best Chinese restaurants in Hyderabad !Love their ambience, service and obviously the food :)Especially their Chicken dry red chilli starter with Egg fried rice.. truly amazing. Keep up the good work guys..	5	9/22/2018 21:22	recommandé	L'Auberge Provençale	Hospitality and service: 4	2019-05-18	Quesadillas;Quesadillas	31.48	11	12	Clémence Jones	Avis mensonger
Ordered Tom yum soup, prawns pepper chilli, fish crispy ginger. Very good soup, Don't understand why u have to use barter prawn ok taste however batter was thick. Fish crispy ginger chilli very disappointing taste less. For Main course ordered Mandarin fish and chicken fried rice, below average food. Over all ok ok place huge difference in taste when compare to banjara hills outlet.	3	8/30/2018 21:50	déconseillé	Restaurant Tokyo	Hospitality and service: 5	2019-04-21	Lasagne al Forno;Bulgogi;Bulgogi	47.79	12	13	Clara Ho	Avis mensonger
Soups were excellent.Satay was ok.Chopsuey with white sauce was not great.I would recommend it with schezwan sauce.Ambience is just fine.	3	8/15/2018 20:34	déconseillé	Le Bistrot des Copains	Hospitality and service: 5	2018-10-21	Clafoutis aux cerises;Pot-au-feu;Galette complète	58.29	10	12	Louis Diaz	Avis mensonger
Mediocre food .Ordered wanton soup and chicken dimsum.For a crazy dimsum lover , the dish was unappealing as the outer cover was thick , though the chicken portions were decent . The wanton soup was mediocre.What bothered me was the service personnel hurried his way through the order and mentioned that only main course can be served. It was still 15 minutes for the closing time.I just feel some personal touch would have been better.Will explore some more dishes , before commenting further	3	8/14/2018 2:42	déconseillé	El Rancho	Hospitality and service: 1	2018-12-02	Fajitas;Chilaquiles;Miso Soup	64.4	14	17	Lucie Petit	Avis offensant
A decent restaurant with courteous staff and mouth watering Chinese dishes.A good place to go by for Chinese cuisine...sizzler noodles and bamboo rice is a must try for if you can go with less spice!	5	6/23/2018 11:27	recommandé	Le Chat Noir	Hospitality and service: 1	2019-05-18	Lapin à la Kriek;Potjesvlees	33.01	9	12	Baptiste Bui	Avis mensonger
I have been to this place about 6/7 times. I absolutely love this place.. all dishes are awesome...Jade Chicken Soup is a must try. Staff is very courteous and knowledgable. They will advise you on the quantity correctly. Waiting time is also apt. Ambience is also very nice.. Prices are a bit on the higher side although it justifies with its quality	4	6/9/2018 21:24	recommandé	Café Parisien	Hospitality and service: 4	2018-09-13	Bouef à la mode;Pot-au-feu	34.5	9	11	Quentin Ribeiro	Avis mensonger
The place is very well set up with Chinese decor and comfortable seating. Everything on the menu isn't great but few things are exceptionally good. Crispy Mushroom is a must try and for sure will be a delight for the vegetarians.I tried the American chopseuy and will not be recommending that to anyone, tastes really bad and the quality of ingredients used is just not good. Although the service staff was very courteous and welcoming, also they extended their timings for us, but food part needs to be worked upon.	4	6/2/2018 15:52	recommandé	Le Moulin à Vent	Delivery: 4	2019-01-09	Brandade de morue;Bouef à la mode;Pot-au-feu;Bouef à la mode	58.25	10	13	Elisa Sá	Avis mensonger
I was here last night with 2 of my friends. We ordered pan fried noodles, Chinese pavilion noodles pan fried and spicy black bean lamb. Food was spicy and tasted fine. I have had better pan fried. However, the best/worst part follows... All of us had to take a sick leave today as we cannot stop going to the washroom. The food quality needs to be definitely checked. We don't expect this from a restaurant of your stature. Never going back and requesting others the same.	1	5/29/2018 16:02	à éviter d'urgence	Le Petit Bistrot	Hospitality and service: 3	2018-11-25	Soufflé au fromage	20.71	7	9	Rémi Lopez	Avis mensonger
Went to Banjara with a couple of friends, then to Gachibowli with family! Wrote a review for Banjara just now but wanted to give one for This one was as well... food is the same great thing, I like the decor more here... more modern than the Banjara place! But same great taste and service!	5	5/25/2018 19:14	recommandé	Cantina del Sol	Hospitality and service: 2	2018-08-13	Mole Poblano;Burritos	55.13	11	13	Célia Guzmán	Avis mensonger
Been here for four times.. still didn't get bored of those dishes.. the best choice when craving for an authentic chinese food.. added only the dessert pic as I am busy while eating the main course 😋😋😋	4	5/11/2018 17:16	recommandé	Restaurant Sakura	Hospitality and service: 0	2018-08-04	Pâté en croûte	11.36	20	22	Léane Girard	Avis offensant
I have been to this place last Sunday. We ordered soup and some tofu dish. Soup was awesome but tofu wasn't good at all. I felt the price was little high according to the place.	3	5/11/2018 17:03	déconseillé	La Friterie Belge	Hospitality and service: 3	2019-03-30	Filet américain	16.23	16	17	Gaspard Roux	Avis offensant
Expensive taste!The chineese cuisine served here has a delightful taste to it. The pan fried item's are the best and must try in the menu. The pricing is costly, one would feel it over priced right from the moment of the first sight of menu. Overall a family restaurant with good chineese cusine and strictly a no friends hangout place.	4	4/25/2018 15:18	recommandé	La Taverne du Chevalier	Hospitality and service: 0	2018-05-27	Boulets à la liégeoise;Couques de Dinant;Filet américain;Sole meunière	58.71	19	22	Valentin Sousa	Avis mensonger
Been looking for Chinese food around gachibowli and found this place ..The staff were very courteous and friendly .. The menu also had a variety of veg and non veg dishes to try out. The ambience of the restaurant was beautiful with Chinese pottery and ceiling was full of ceramic bowls	4	4/20/2018 21:59	recommandé	Le Moulin à Vent	Hospitality and service: 4	2018-12-01	Choucroute garnie;Poulet basquaise	29.72	10	12	Pauline Girard	Avis mensonger
I am amazed at the quality of food and service this place provides, being not too opulent in either ambience or location. This is a mighty place that would otherwise go un-noticed. But you visit once and you want to go again. I liked the taste, presentation and cleanliness. On both of my visits, the service was impeccable. Highly recommended for good chinese cuisine, both veg and non-veg.	4	3/24/2018 8:34	recommandé	Le Château de Cuisine	Hospitality and service: 5	2019-02-17	Tartare de boeuf;Pain bagnat;Pâté en croûte;Canard à l'orange	85.92	17	20	Pauline Ho	Avis mensonger
The food was amazing. Do not forget to try 'Mou-chi Kay' there. Amazing sizzlers and very cordial staff. You have got t to taste the Dragon chicken as well. Best on town for Chinese ❤️	4.5	3/2/2018 19:54	recommandé	Cantina del Sol	Delivery: 4	2018-06-27	Huevos Rancheros	12.15	12	15	Rayan Chen	Avis mensonger
We ordered from here via swiggy:We ordered:Stuffed Mushrooms: They were a little too sweet, yet they tasted great. And quantity was great.Mushroom in Shechuan Sauce: We ordered this dish, but they sent us some fried paneer gravy dish, we opened it very late after we recieved the order, so we decided to go with it and the paneer  tasted like they used frozen paneer, or may be it was tofu, I have never tasted tofu before so I can't say. But we didn't really like it.Hakka Noodles: Noodles tasted great. Really tasty, and quantity was really good.Fresh lime soda: It was really good and refreshing.Fried rice: It was decent with good amount of veggies. Quality of rice was good.Stir fried greens: It was really very tasty, good amount of different veggies like Broccoli, Pringle etcAlthough we were disappointed that there was no Mushroom.	4	1/24/2018 13:50	recommandé	La Table d'Amis	Delivery: 2	2018-03-16	Crème brûlée;Pâté en croûte;Tartare de boeuf;Poulet basquaise	68.29	19	22	Eva Chavez	Avis offensant
I have been to this place on a sunday with my friends thinking I can have a good meal and spend time with friends but the moment I arrived there it was around 2:15pm and the manager there started nagging saying that the kitchen is going to close in next 10 minutes can you please place the order. This continued even after we placed the main course around 2:30 pm too.. The food tasted good but the nagging was annoying..	1	1/19/2018 8:04	à éviter d'urgence	La Crêperie Parisienne	Hospitality and service: 5	2018-04-27	Fondue savoyarde;Fondue savoyarde;Salade Lyonnaise	45.59	10	13	Jade Fernandes	Avis offensant
Saturday afternoon we decided to try out this place.I liked the ambience this place had... Ceiling mostly filled up with ceramic bowls... Very beautiful.OrderedSoup :Jade chicken, chicken manchowStarter:Teriyaki chicken,Chicken banana leavesMain course:Wolly chicken, Chicken fried rice, Chicken Haka noodlesEvery dish I liked. Jade chicken soup was something new for me & having spinach in I was wondering how it would taste. But to my surprise in was too good.Terriyaki chicken was excellent. chicken fried rice was something that I dint like much but Haka noodles was a good one. Would recommend to visit there once as they also serve small portion which is really very innovative & helpful for customers to try more dishes.Ambience:4/5Food:4/5Service:5/5This is now my new Chinese food point	4.5	1/16/2018 21:10	recommandé	La Table d'Amis	Delivery: 2	2018-05-05	Canard à l'orange	21.89	18	21	Elisa Jackson	Avis mensonger
Ordered Chicken mushroom tofu soup via swiggy. The dish was hot but the taste was okayish. Was expecting chunks of mushrooms, tofu and chicken. But most of it was shredded.Overall it was good to taste in winter evening.	3	12/9/2017 22:28	déconseillé	Au Bon Pain	Hospitality and service: 5	2018-08-01	Choucroute garnie;Navarin d'agneau;Galette complète;Canard à l'orange	63.59	12	15	Rayan Espinosa	Avis offensant
Food: Chinese with a touch of Indian masalas. Enjoyed the taste.Service: Messed up our order (brought us a different dish that the one we ordered). But on the whole, polite, courteous, and helpful in understanding all those foreign looking Chinese dish names.Ambiance: All the Chinese pottery and dishes really remind you of the Oriental East Asia.	3.5	12/1/2017 23:05	recommandé	Le Lotus Bleu	Hospitality and service: 2	2018-09-05	Ramen	29.43	18	20	Rose Diaz	Avis offensant
Good ambience, courteous staff. Normally not a rush hour during the afternoons (2nd visit during noon hrs).Tried green Thai curry (great but cld be a little spicy)Awesome Chicken American Chopsuey (one of the best in town) It is supposed to be on a sweeter side & it's bang on.Ginger chicken & fried rice is a good bet as well.	4	11/18/2017 17:00	recommandé	Brasserie de la Gare	Delivery: 4	2018-10-30	Bouef à la mode	15.09	16	17	Thibault Ruiz	Avis mensonger
I am a regular to Chinese pavilion Banjara Hills but this was my first visit to Gachchibowli & I was disappointed.The place is not bad, easy to find, valet and comfortable seating. Service was decent as well.Food was outrageous, the order was chicken corn & manchow soups which were ok, Prawns and teriyaki chicken which were decent but the killer was Pan Fried noodles, if you cant make it the way it is supposed to be then why keep it in the menu??Vegetables - Baby corn, Brocolli appeared stale and they got a WIERD mushroom, which was yuckyyy to the core. I eat mushroom and like it but this was something terrible.Stay away from Pan fried!!!!	2.5	11/7/2017 6:15	déconseillé	La Brasserie du Port	Hospitality and service: 0	2018-03-06	Poulet basquaise;Fondue savoyarde;Soufflé au fromage	47.67	12	13	Eva Nguyen	Avis offensant
Some restaurant's have figured their identity. This is one of them. Bamboo rice and honey glazed chicken all day! Ask for the blueberry cheesecake and indulge yourself.	5	10/1/2017 5:21	recommandé	La Brasserie Flamande	Hospitality and service: 3	2018-03-11	Pot-au-feu;Canard à l'orange;Canard à l'orange;Boulets à la liégeoise	58.11	15	17	Paul Correia	Avis offensant
No nonsense interiors add an elegant touch to the ambiance.Quick feet,friendly and humble staff make your visit a memorable one.We ordered:Jade Soup:This could seem a lil bland according to many.But for me spinach broth with sliced garlic was packed with oriental touch.For a change shredded meat in Soup was not rubbery.Sea Wars : This appetizer was blend of fried prawns,fish and squid .The chilli soy sauce and sweet coriander sauce served on side added a wonderful touch to this delightful dish.Fook Chook Fried Rice: White sauce (not cream based) topped Fried Rice had a subtle flavor.It was loaded with vegetables.Honey Noodles with ice cream : Texture of the Noodles here was nothing like the ones I tasted earlier.Fried Noodles had a fudgy Texture with went along real well with thick creamy ice cream.Fruit punch was decent.But pinacolda has to be improved.I recommend you to visit this place if you enjoy oriental cuisine sparcely infused with Indian flavorscrackdownflavors.com	4	9/16/2017 19:02	recommandé	Le Palais des Saveurs	Hospitality and service: 5	2017-10-18	Dim Sum;Biryani	42.37	13	16	Marie Park	Avis offensant
Chinese Pavilion is one of the best Oriental restaurants in Indira Nagar to satisfy your cravings for Chinese food. The decor is blue and subtle and the blue pottery that ornaments the restaurant is breath taking. The food is above average, but nothing mind blowing. It's a good place to satisfy your food cravings but don't expect something new or out of the world.	4	9/13/2017 7:29	recommandé	L'Auberge Provençale	Hospitality and service: 2	2018-07-01	Crème brûlée	25.8	11	14	Eva Figueira	Avis offensant
Never have been disappointed when we have been to the restaurant. Serves some lovely authentic Chinese cuisine. The server always at hand to help serve & give some good recommendations.Good ambience also! Keep it up!	4.5	8/14/2017 0:27	recommandé	Chez Pierre	Delivery: 5	2018-06-14	Gratin Dauphinois;Bouef à la mode	43.37	19	21	Célia Fernández	Avis mensonger
Your quest for authentic Indo Chinese food that tastes great and suits your pocket ends here. We went on a weekday and were given good attention by the staff. We had the manchow soup and chicken drumsticks for the starters and haka noodles and fried rice for mains and were not disappointed. Overall a great experience.	3.5	8/11/2017 0:05	recommandé	La Belle Étoile	Delivery: 0	2016-11-01	Galette complète;Gratin Dauphinois	29.86	12	14	Thibaut Liu	Avis offensant
If its Chinese then it's this place ! No other place in Hyderabad has Chinese food this good ( well at least till now )Let me start of by complementing the service of this place- such a homely and warm feel when each waiter was more than willing to make us comfortable, the owner Mr. Ali, who himself helped us out in deciding what to order based on our pallet. The food was exactly what we wanted wait sorry let me correct myself, it was way better than what we wanted.Our order came in around 15 min ( maybe lesser ) and it consisted of crispy lamb, noodles sautéed in this wonderful butter garlic combination!!, mixed fried rice and chicken in oyster sauce!! The food was exceptionally good ! Each dish was gourmet level and to top it all of we had desserts which was darsaan and ice cream ( the best darsaan I've ever had ).Food and service was mind blowing. I would definitely recommend this place to everyone and anyone who wishes to have Chinese. And yes this place is going to become my second house, you'll see me here way too often from today	5	7/23/2017 0:04	recommandé	Le Café des Artistes	Hospitality and service: 5	2018-05-21	Steak frites;Steak frites;Steak frites;Penne all'Arrabbiata	99.73	7	8	Maxence Petit	Avis offensant
Visited this place along with couple of my Harley riders. The ambience is superb, calm and they were very light music which was soothing for your ears. The service was pretty quick and the guys were very decent.We have ordered Tom Yum Soup with added mushrooms, chicken fried rice and roast lamb oyster chilly.The taste was delicious and the presentation as well as the quantity was quite good. As we were full so couldn't order any desserts.Ambience: 5/5Food: 5/5Service: 5/5	5	7/14/2017 14:38	à éviter d'urgence	Café Parisien	Hospitality and service: 3	2018-05-05	Pot-au-feu;Galette complète;Galette complète	64.49	11	12	Axel Davis	Avis mensonger
Good food.Specially try chicken banana leaf, thats nice.Overall good place to eat, may not be that great ambience. Staff are good and responds well.If you like chinese, try this place as well.	4	7/14/2017 9:37	recommandé	La Brasserie du Port	Hospitality and service: 2	2018-04-25	Galette complète;Steak frites	32.96	13	16	Louna Bui	Avis offensant
I have been here like 3-4 times and have tried Dragon Chicken, Schezwan chicken noodles , chicken soup, spring rolls...Out of all these Schezwan Chicken noodles is my favourite..Must say one of the best place to have Chinese food in city.The ambience is good , but one can face problem with the parking as there is very less space outside the restaurant,but otherwise it's good.	4	7/6/2017 23:06	recommandé	Café Parisien	Hospitality and service: 0	2017-11-06	Pain bagnat;Pain bagnat	44.2	10	11	Gabriel Mercier	Avis offensant
Lust for authentic Chinese food takes me to this place and believe me they never let you down. We had Chicken sweet corn soup and hot and sour soup. Tasted great. For the main course we had Fried Rice and a Chicken side dish. Good food coupled with okayish service but compared to the place pricing is steep for sure.	3.5	6/19/2017 6:40	recommandé	La Belle Étoile	Hospitality and service: 0	2017-11-19	Tournedos Rossini	13.73	14	15	Adam Pérez	Avis offensant
As soon you enter the restaurant you get an all authentic Chinese restaurant feeling. Quite good in ambiance and the decor is apt to the restaurant's menu. The food was absolutely delicious and had authentic Chinese flavours. We had schezwan sauce based noodles with vegetable Manchurian and both of them were absolutely delicious. You must visit this place if you love Chinese.	4	6/12/2017 23:10	recommandé	Le Bistrot Asiatique	Hospitality and service: 1	2018-03-04	Ramen;Kung Pao Chicken	42.49	13	15	Maxime Blanc	Avis offensant
Been here multiple times, and Good food, ambience is unique and classy. Service is prompt and courteous. Will recommend highly, and definitely come back again.	4	6/11/2017 14:40	recommandé	Le Temple de la Sushi	Hospitality and service: 0	2017-10-13	Miso Soup;Miso Soup;Pad Thai	77.21	11	14	Maxence Li	Avis offensant
Recently visited this place. Decor is simple yet nice. Ambiance is Okayish with some soothing background music, good to focus and enjoy your food. However food was average. We ordered a rice, a noodles and a chicken side dish and all were average.	3	6/10/2017 10:52	déconseillé	Le Bistrot de Liège	Delivery: 3	2018-01-05	Carbonnade flamande	24.68	13	15	Enzo Fernandes	Avis offensant
Hello, This place was bookmarked for a long time now so I wanted to pay it a visit. And finally the moment came when I was actually able to go there. I am a huge fan of Indo-Chinese cuisine and I honestly had a high hope from this place but all in all it was disappointment. I ordered chicken manchow soup which was good although the salt was on the higher side. Hakka noodles and fried rice has too much oil and there's no reason for that amount of oil to be there in the Chinese food. Wolly chicken and chicken chilli dry had extreme amount of garlic which weren't properly fried and rather than giving a good taste, it made the entire dish difficult to eat as the flavour was overpowering. All in all, the food wasn't enjoyable. Will I visit again? Probably not! I am sorry! Thanks!	3	6/3/2017 23:11	déconseillé	Le Moulin à Frites	Hospitality and service: 1	2018-02-23	Tarte au riz;Boulets à la liégeoise	40.57	8	9	Arthur Fournier	Avis mensonger
Really loved the ambience. Staff was very polite. Very delicious food served quickly though it was busy. But very expensive when compared to other restaurants.	4	5/10/2017 14:26	recommandé	Le Dragon Rouge	Hospitality and service: 1	2018-04-04	Bruschetta	25.23	18	19	Agathe Gaspar	Avis mensonger
Go-to place for chineese food in Gachibowli Hyderabad. Manchow soup was really good. Mushroom, broccoli stir fry was also very auhetically sober and tasty. Last was well-done the garlic butter noodles. Tasted great with little vinegar and red chill sauce.Chineese Food: 4/5Ambeince: 4/5Service: 4.5/5Value for money: Totally specially with mini servings offered by the place.	4	5/9/2017 21:45	recommandé	La Brasserie Française	Hospitality and service: 2	2018-04-07	Navarin d'agneau;Brandade de morue;Navarin d'agneau;Galette complète	71.63	15	16	Léna Dubois	Avis mensonger
Good ambience and presentation. Thai flavor is very authentic. I really like the way they cooked tofu. We asked for mushroom free food. But they gave food with mushrooms.When we informed them, they apologized and immediately replaced it. Which was a good gesture.	4	3/26/2017 21:53	recommandé	La Crêperie Bretonne	Delivery: 2	2017-12-21	Pho;Brandade de morue	38.74	15	18	Maxence Huang	Avis mensonger
I was told by one of my colleague about this place. I found it amazing. First of all its situated at Gachibowli above Cafe Coffee Day. The ambience is good but the service, quality and quantity of food is amazing. We had soup which was good and as a part of starters we had ginger chicken which was really amazing.For main course we had hakka noodles with chicken in spicy black bean sauce and mongolian chicken. I must say all of them were really amazing and had a great quantity and quality is beyond words.Then in desert we had chocolate mousse and chocolate volcano with vanilla ice cream.Mousse was good but the volcano was really really good.I would say a must place to go if you are looking for good chinese food and are bored with Mainland China 😂😂	4.5	3/12/2017 19:34	recommandé	Chez Pierre	Hospitality and service: 4	2017-07-06	Blanquette de lotte;Blanquette de lotte;Salade Lyonnaise	59.84	20	21	Baptiste Sousa	Avis mensonger
One of the finest in chinese restaurants. This is a perfect blend of a silent quiet dinner ambience with great food. Wait till the end to try the desert, thats the show stealer.. 🍜	4.5	2/26/2017 0:57	recommandé	Le Bistrot du Coin	Delivery: 2	2017-09-08	Galette complète	10.27	9	12	Océane Pinto	Avis mensonger
I have tried prawn pepper chili , Chinese pavilion special veg noodles ,fried rice and some other Chinese cuisines from here. The prawn was very good .So was the noodles . though It had a plenty of veggies it was overpriced. Last time I ordered fried rice which didn't taste good plus I found something in the food that made question their hygiene . Never going to visit place for that.	3	2/11/2017 20:01	déconseillé	La Boulangerie	Delivery: 2	2017-09-21	Brandade de morue;Salade Lyonnaise;Pot-au-feu	62.28	10	13	Léo Fonseca	Avis offensant
Chinese Pavilion in Banjara Hills used to be a regular and favourite haunt during my business school days, and visiting the Gachibowli branch brought back all the right memories. The Spicy Crab Soup, Three Treasure Vegetables, Shanghai Prawns and Yong Chicken hit all the right spots and made it one of the best Chinese meals I've had in a long, long time.Chinese Pavilion is all set to be a regular haunt again!	5	2/10/2017 23:18	recommandé	Le Cercle des Gourmets	Delivery: 0	2017-10-02	Boulets à la liégeoise;Waterzooi de poulet	22.97	12	15	Nolan Jones	Avis mensonger
